0	17	34
254310	25	21
254320	35	11
254330	27	7
254340	32	11
254350	24	14
254360	21	11
254370	34	7
254380	23	10
254390	27	7
254400	34	13
254410	24	6
254420	25	13
254430	35	9
254440	25	10
254450	28	14
254460	33	8
254470	19	12
254480	33	6
254490	17	8
254500	29	6
254510	22	12
254520	25	16
254530	25	19
254540	26	8
254550	10	23
254560	7	19
254570	8	31
254580	11	22
254590	6	22
254600	2	17
254610	6	23
254620	4	28
254630	12	24
254640	5	22
254650	5	31
254660	5	30
254670	1	21
254680	7	24
254690	8	26
254700	6	20
254710	2	13
254720	7	20
254730	29	15
254740	15	8
254750	28	9
254760	21	14
254770	35	5
254780	27	7
254790	27	19
254800	26	10
254810	25	6
254820	21	6
254830	30	11
254840	33	7
254850	22	6
254860	28	12
254870	22	14
254880	22	7
254890	26	12
254900	31	15
254910	30	13
254920	17	12
254930	27	11
254940	24	6
254950	27	8
254960	26	8
254970	26	7
254980	24	9
254990	28	8
255000	26	7
255010	25	20
255020	33	10
255030	20	8
255040	28	10
255050	33	15
255060	26	14
255070	28	9
255080	18	9
255090	18	16
255100	21	10
255110	18	8
255120	21	9
255130	22	7
255140	21	11
255150	27	7
255160	23	8
255170	26	10
255180	32	11
255190	32	4
255200	23	11
255210	24	14
255220	23	10
255230	29	14
255240	36	10
255250	20	6
255260	33	6
255270	30	6
255280	25	11
255290	29	8
255300	23	11
255310	28	14
255320	5	14
255330	6	20
255340	2	19
255350	5	13
255360	3	32
255370	10	23
255380	26	10
255390	39	5
255400	30	7
255410	25	15
255420	31	13
255430	36	11
255440	26	21
255450	31	7
255460	28	12
255470	26	4
255480	30	11
255490	35	9
255500	24	13
255510	27	15
255520	26	18
255530	34	9
255540	27	11
255550	28	12
255560	33	9
255570	28	16
255580	7	15
255590	9	27
255600	6	25
255610	8	22
255620	3	21
255630	17	21
255640	8	23
255650	9	37
255660	4	23
255670	11	23
255680	25	13
255690	21	13
255700	30	11
255710	23	10
255720	25	17
255730	33	14
255740	32	8
255750	25	7
255760	26	13
255770	24	12
255780	33	11
255790	33	12
255800	27	12
255810	34	11
255820	31	11
255830	34	8
255840	33	13
255850	15	9
255860	23	11
255870	21	18
255880	25	18
255890	30	11
255900	32	13
255910	28	5
255920	24	13
255930	23	14
255940	32	8
255950	29	5
255960	31	7
255970	21	10
255980	25	12
255990	21	6
256000	33	11
256010	25	6
256020	25	8
256030	22	11
256040	21	12
256050	31	13
256060	28	7
256070	31	15
256080	37	9
256090	30	7
256100	27	9
256110	32	14
256120	36	20
256130	26	10
256140	29	8
256150	26	5
256160	29	9
256170	28	10
256180	19	8
256190	23	14
256200	32	10
256210	23	9
256220	30	15
256230	27	6
256240	39	11
256250	28	9
256260	23	13
256270	27	9
256280	18	11
256290	25	11
256300	26	9
256310	27	17
256320	24	8
256330	28	9
256340	34	11
256350	31	12
256360	26	6
256370	25	11
256380	39	4
256390	23	10
256400	24	15
256410	29	11
256420	25	12
256430	10	4
256440	36	11
256450	35	6
256460	33	11
256470	30	9
256480	32	9
256490	29	8
256500	30	10
256510	25	9
256520	25	10
256530	24	10
256540	24	10
256550	33	9
256560	24	17
256570	23	12
256580	29	11
256590	28	11
256600	27	4
256610	29	11
256620	27	13
256630	21	6
256640	28	17
256650	21	12
256660	24	11
256670	22	17
256680	23	6
256690	19	25
256700	9	19
256710	3	33
256720	7	32
256730	6	30
256740	4	28
256750	3	19
256760	7	16
256770	5	27
256780	3	20
256790	4	29
256800	4	28
256810	6	18
256820	6	23
256830	9	31
256840	7	23
256850	7	30
256860	6	21
256870	8	29
256880	5	27
256890	11	21
256900	11	20
256910	6	19
256920	11	26
256930	9	20
256940	2	26
256950	6	25
256960	4	26
256970	6	21
256980	9	30
256990	13	25
257000	32	6
257010	24	11
257020	21	5
257030	27	10
257040	31	11
257050	35	8
257060	18	10
257070	26	10
257080	26	10
257090	32	13
257100	28	16
257110	20	14
257120	29	8
257130	27	14
257140	22	10
257150	19	12
257160	29	15
257170	23	12
257180	20	9
257190	31	12
257200	28	7
257210	27	7
257220	22	16
257230	21	6
257240	24	11
257250	17	10
257260	28	9
257270	34	12
257280	26	11
257290	22	13
257300	18	7
257310	24	9
257320	25	11
257330	26	14
257340	27	9
257350	30	6
257360	38	21
257370	36	8
257380	36	15
257390	34	18
257400	24	11
257410	28	8
257420	33	6
257430	27	11
257440	30	15
257450	27	10
257460	35	11
257470	34	8
257480	24	13
257490	28	15
257500	21	9
257510	20	15
257520	27	12
257530	28	15
257540	21	14
257550	31	10
257560	24	17
257570	22	12
257580	33	9
257590	28	11
257600	31	13
257610	35	11
257620	27	8
257630	35	8
257640	27	12
257650	25	9
257660	18	8
257670	27	11
257680	27	11
257690	23	7
257700	25	8
257710	34	13
257720	21	12
257730	19	12
257740	29	16
257750	28	13
257760	16	12
257770	6	25
257780	6	21
257790	17	26
257800	23	8
257810	30	16
257820	19	10
257830	24	10
257840	30	9
257850	28	12
257860	29	13
257870	24	15
257880	24	5
257890	28	15
257900	29	11
257910	24	5
257920	22	8
257930	20	12
257940	20	7
257950	23	8
257960	24	9
257970	26	5
257980	16	7
257990	25	2
258000	26	15
258010	28	8
258020	31	15
258030	26	11
258040	25	15
258050	20	8
258060	40	8
258070	28	6
258080	28	18
258090	30	12
258100	22	11
258110	22	10
258120	26	15
258130	29	9
258140	18	15
258150	27	15
258160	24	7
258170	26	14
258180	28	7
258190	25	14
258200	22	12
258210	22	13
258220	29	10
258230	33	8
258240	32	10
258250	28	11
258260	24	3
258270	32	10
258280	29	11
258290	26	11
258300	20	7
258310	28	8
258320	34	11
258330	29	15
258340	32	7
258350	27	7
258360	23	14
258370	23	7
258380	32	8
258390	20	13
258400	23	9
258410	25	9
258420	31	8
258430	35	12
258440	22	15
258450	23	9
258460	14	12
258470	21	10
258480	29	11
258490	26	6
258500	27	10
258510	31	17
258520	25	9
258530	29	14
258540	30	16
258550	24	6
258560	25	12
258570	38	9
258580	26	11
258590	23	16
258600	27	8
258610	28	4
258620	22	16
258630	30	10
258640	28	12
258650	27	17
258660	8	30
258670	4	23
258680	9	24
258690	7	18
258700	23	6
258710	30	11
258720	27	8
258730	29	12
258740	26	14
258750	32	10
258760	18	10
258770	33	10
258780	24	11
258790	30	10
258800	25	13
258810	20	8
258820	32	11
258830	27	10
258840	31	6
258850	25	8
258860	32	9
258870	35	12
258880	24	11
258890	31	13
258900	32	12
258910	27	12
258920	21	8
258930	17	13
258940	23	15
258950	24	10
258960	26	5
258970	31	13
258980	30	13
258990	30	12
259000	28	13
259010	20	17
259020	30	6
259030	22	11
259040	31	16
259050	25	11
259060	24	20
259070	21	14
259080	32	15
259090	26	7
259100	18	13
259110	17	10
259120	23	7
259130	20	12
259140	22	8
259150	26	9
259160	33	19
259170	33	11
259180	26	15
259190	32	13
259200	25	7
259210	32	9
259220	26	14
259230	37	6
259240	17	8
259250	29	8
259260	21	8
259270	22	7
259280	31	15
259290	30	11
259300	26	11
259310	21	15
259320	27	10
259330	42	15
259340	25	8
259350	37	11
259360	22	9
259370	23	10
259380	20	11
259390	31	8
259400	29	11
259410	29	11
259420	26	14
259430	24	15
259440	25	8
259450	19	5
259460	26	11
259470	24	10
259480	26	13
259490	39	10
259500	26	12
259510	33	6
259520	22	8
259530	27	13
259540	26	12
259550	27	9
259560	28	9
259570	35	10
259580	29	6
259590	8	23
259600	5	20
259610	3	21
259620	6	26
259630	6	26
259640	12	18
259650	4	25
259660	6	22
259670	9	28
259680	4	19
259690	8	25
259700	5	33
259710	4	23
259720	5	25
259730	4	24
259740	10	21
259750	21	8
259760	19	4
259770	29	15
259780	34	11
259790	27	15
259800	21	11
259810	22	11
259820	20	13
259830	29	9
259840	30	14
259850	33	7
259860	23	10
259870	31	14
259880	37	6
259890	35	13
259900	21	12
259910	23	11
259920	29	4
259930	27	11
259940	37	9
259950	34	9
259960	35	11
259970	27	10
259980	37	9
259990	27	11
260000	21	10
260010	32	10
260020	25	16
260030	26	8
260040	26	13
260050	22	8
260060	31	9
260070	27	12
260080	25	13
260090	27	10
260100	26	6
260110	28	11
260120	30	3
260130	19	11
260140	41	8
260150	16	8
260160	31	6
260170	27	15
260180	22	12
260190	35	9
260200	32	13
260210	26	7
260220	32	6
260230	27	14
260240	20	9
260250	17	14
260260	28	13
260270	29	8
260280	30	11
260290	25	18
260300	28	9
260310	33	6
260320	21	8
260330	20	10
260340	31	10
260350	24	18
260360	21	14
260370	6	19
260380	4	23
260390	7	20
260400	3	22
260410	7	22
260420	8	31
260430	7	21
260440	33	11
260450	18	12
260460	17	15
260470	11	21
260480	6	23
260490	18	20
260500	37	11
260510	34	17
260520	31	13
260530	29	12
260540	18	5
260550	23	12
260560	28	8
260570	30	13
260580	33	9
260590	21	13
260600	18	17
260610	24	13
260620	25	19
260630	30	10
260640	14	12
260650	25	12
260660	30	9
260670	21	9
260680	29	14
260690	20	10
260700	30	8
260710	22	7
260720	35	11
260730	42	12
260740	21	9
260750	24	8
260760	29	6
260770	26	4
260780	29	11
260790	30	13
260800	25	15
260810	21	10
260820	31	15
260830	27	18
260840	4	19
260850	6	26
260860	3	28
260870	4	23
260880	4	28
260890	4	26
260900	3	30
260910	2	28
260920	4	26
260930	6	22
260940	4	28
260950	14	27
260960	6	17
260970	11	24
260980	5	24
260990	13	15
261000	25	12
261010	32	10
261020	24	15
261030	39	13
261040	38	8
261050	18	13
261060	33	10
261070	32	10
261080	29	13
261090	31	9
261100	27	7
261110	25	8
261120	22	7
261130	31	8
261140	26	12
261150	35	6
261160	28	9
261170	25	11
261180	21	4
261190	21	8
261200	28	8
261210	21	6
261220	30	10
261230	31	7
261240	37	9
261250	31	14
261260	34	10
261270	18	9
261280	22	9
261290	35	12
261300	29	9
261310	32	14
261320	26	8
261330	29	8
261340	28	10
261350	19	15
261360	32	10
261370	37	12
261380	32	11
261390	22	10
261400	24	7
261410	28	13
261420	35	15
261430	25	10
261440	31	12
261450	29	6
261460	29	10
261470	31	9
261480	30	6
261490	23	10
261500	32	10
261510	29	11
261520	29	10
261530	21	13
261540	22	11
261550	27	11
261560	24	11
261570	23	9
261580	24	17
261590	30	10
261600	29	12
261610	33	15
261620	22	15
261630	24	15
261640	37	6
261650	22	11
261660	37	12
261670	32	12
261680	33	9
261690	27	14
261700	20	11
261710	24	14
261720	32	7
261730	20	16
261740	28	10
261750	35	8
261760	28	10
261770	29	14
261780	22	13
261790	40	12
261800	20	13
261810	30	7
261820	32	4
261830	31	9
261840	27	11
261850	28	9
261860	23	12
261870	32	10
261880	23	9
261890	31	12
261900	24	7
261910	27	7
261920	21	8
261930	35	7
261940	29	12
261950	25	12
261960	24	9
261970	29	14
261980	17	14
261990	32	13
262000	30	6
262010	18	5
262020	25	13
262030	9	22
262040	6	22
262050	2	19
262060	8	20
262070	8	19
262080	4	22
262090	6	27
262100	7	21
262110	9	26
262120	1	33
262130	5	24
262140	3	20
262150	4	32
262160	7	21
262170	8	22
262180	8	27
262190	10	33
262200	6	28
262210	24	10
262220	20	10
262230	14	10
262240	28	10
262250	29	16
262260	22	7
262270	20	11
262280	22	8
262290	28	3
262300	20	9
262310	29	10
262320	29	10
262330	26	12
262340	32	6
262350	20	7
262360	23	10
262370	33	9
262380	31	13
262390	32	15
262400	25	18
262410	21	8
262420	18	11
262430	27	9
262440	23	5
262450	22	6
262460	31	17
262470	17	8
262480	24	9
262490	28	9
262500	30	13
262510	26	10
262520	29	7
262530	25	10
262540	36	7
262550	33	14
262560	23	8
262570	28	5
262580	30	8
262590	27	7
262600	27	9
262610	27	10
262620	19	20
262630	39	14
262640	33	9
262650	25	13
262660	23	10
262670	18	10
262680	22	10
262690	29	12
262700	26	3
262710	30	11
262720	33	13
262730	21	13
262740	21	10
262750	15	22
262760	35	10
262770	23	15
262780	30	11
262790	30	12
262800	28	9
262810	30	10
262820	21	11
262830	28	13
262840	28	13
262850	19	8
262860	23	9
262870	21	14
262880	27	14
262890	27	14
262900	30	13
262910	20	7
262920	27	18
262930	22	15
262940	32	10
262950	25	10
262960	28	11
262970	20	12
262980	16	15
262990	6	30
263000	11	31
263010	9	22
263020	6	13
263030	12	17
263040	10	29
263050	5	25
263060	7	31
263070	7	27
263080	3	32
263090	3	25
263100	4	30
263110	8	35
263120	6	18
263130	9	20
263140	4	40
263150	4	31
263160	23	9
263170	17	14
263180	23	14
263190	22	15
263200	25	6
263210	31	11
263220	30	5
263230	29	12
263240	16	9
263250	21	9
263260	26	13
263270	27	8
263280	19	9
263290	37	9
263300	24	10
263310	19	8
263320	7	23
263330	7	25
263340	4	16
263350	5	31
263360	7	25
263370	4	28
263380	4	21
263390	5	21
263400	7	32
263410	7	20
263420	10	32
263430	25	15
263440	17	18
263450	28	9
263460	27	10
263470	23	8
263480	22	8
263490	30	15
263500	18	7
263510	17	7
263520	20	17
263530	37	11
263540	35	7
263550	19	14
263560	43	16
263570	29	10
263580	26	22
263590	23	14
263600	30	4
263610	23	9
263620	30	16
263630	25	16
263640	27	10
263650	23	13
263660	35	10
263670	20	8
263680	35	8
263690	31	11
263700	20	13
263710	28	12
263720	30	15
263730	25	12
263740	24	6
263750	21	10
263760	27	8
263770	30	14
263780	24	9
263790	22	4
263800	22	13
263810	28	14
263820	23	9
263830	34	9
263840	23	9
263850	19	11
263860	25	13
263870	27	9
263880	27	15
263890	31	8
263900	21	19
263910	25	7
263920	33	11
263930	26	8
263940	35	10
263950	32	10
263960	31	11
263970	17	13
263980	31	13
263990	26	13
264000	28	11
264010	29	10
264020	33	9
264030	22	8
264040	24	12
264050	27	11
264060	28	17
264070	26	9
264080	36	9
264090	39	9
264100	31	7
264110	29	11
264120	29	8
264130	22	14
264140	18	7
264150	22	8
264160	31	11
264170	28	8
264180	24	6
264190	30	12
264200	16	14
264210	36	12
264220	28	6
264230	31	9
264240	33	7
264250	26	12
264260	29	8
264270	35	11
264280	20	8
264290	23	8
264300	33	14
264310	37	14
264320	29	8
264330	40	15
264340	28	11
264350	23	9
264360	25	11
264370	20	6
264380	22	12
264390	35	12
264400	30	12
264410	20	8
264420	24	9
264430	21	8
264440	39	12
264450	31	10
264460	25	3
264470	30	9
264480	29	7
264490	19	11
264500	22	11
264510	22	19
264520	30	11
264530	31	10
264540	33	8
264550	21	12
264560	38	9
264570	21	8
264580	25	8
264590	21	15
264600	26	9
264610	23	13
264620	42	10
264630	27	7
264640	29	5
264650	17	15
264660	40	12
264670	30	13
264680	24	19
264690	26	9
264700	24	15
264710	28	10
264720	32	15
264730	29	12
264740	16	9
264750	38	17
264760	15	4
264770	25	20
264780	24	11
264790	26	10
264800	26	8
264810	32	9
264820	21	13
264830	33	10
264840	21	6
264850	25	8
264860	26	8
264870	31	13
264880	30	14
264890	23	8
264900	20	7
264910	26	10
264920	23	15
264930	14	13
264940	21	17
264950	26	10
264960	24	14
264970	22	15
264980	24	12
264990	29	12
265000	24	12
265010	28	11
265020	20	8
265030	23	13
265040	26	10
265050	20	11
265060	25	12
265070	35	9
265080	23	9
265090	29	9
265100	21	7
265110	17	7
265120	19	10
265130	31	16
265140	30	13
265150	29	9
265160	27	11
265170	27	6
265180	20	8
265190	27	13
265200	39	11
265210	22	12
265220	28	9
265230	25	24
265240	44	13
265250	32	12
265260	30	11
265270	25	7
265280	36	11
265290	27	14
265300	31	5
265310	19	10
265320	18	8
265330	30	12
265340	23	9
265350	25	15
265360	34	13
265370	18	9
265380	23	6
265390	23	6
265400	22	7
265410	36	14
265420	25	12
265430	27	13
265440	26	10
265450	40	13
265460	26	8
265470	34	15
265480	26	12
265490	16	8
265500	36	12
265510	23	12
265520	23	5
265530	24	9
265540	33	12
265550	27	19
265560	28	13
265570	25	8
265580	20	14
265590	21	11
265600	25	9
265610	31	15
265620	30	7
265630	21	7
265640	36	11
265650	30	11
265660	28	12
265670	21	7
265680	29	13
265690	27	10
265700	23	11
265710	23	15
265720	29	15
265730	20	6
265740	24	9
265750	26	12
265760	35	12
265770	28	11
265780	25	14
265790	30	8
265800	26	11
265810	24	7
265820	23	10
265830	30	18
265840	27	15
265850	23	17
265860	32	9
265870	33	14
265880	29	15
265890	30	13
265900	25	11
265910	29	11
265920	29	10
265930	16	10
265940	24	13
265950	26	8
265960	23	12
265970	22	11
265980	25	15
265990	25	10
266000	20	7
266010	26	10
266020	25	11
266030	19	13
266040	22	11
266050	34	5
266060	31	13
266070	32	12
266080	27	8
266090	28	11
266100	28	15
266110	27	10
266120	34	13
266130	23	9
266140	28	17
266150	28	9
266160	31	19
266170	29	16
266180	32	4
266190	37	15
266200	23	12
266210	22	17
266220	27	7
266230	42	7
266240	20	7
266250	34	11
266260	25	15
266270	23	13
266280	25	9
266290	32	15
266300	30	10
266310	24	11
266320	26	17
266330	35	8
266340	22	9
266350	21	17
266360	27	9
266370	28	13
266380	23	8
266390	17	8
266400	22	7
266410	27	7
266420	29	10
266430	34	13
266440	23	12
266450	33	5
266460	30	15
266470	31	8
266480	22	8
266490	24	17
266500	27	9
266510	32	10
266520	20	14
266530	26	12
266540	29	11
266550	29	8
266560	32	7
266570	36	11
266580	24	11
266590	10	26
266600	10	25
266610	2	25
266620	8	29
266630	6	29
266640	5	21
266650	10	15
266660	8	15
266670	5	30
266680	7	22
266690	3	31
266700	3	24
266710	4	15
266720	13	33
266730	17	11
266740	29	6
266750	23	14
266760	24	15
266770	26	13
266780	32	13
266790	25	7
266800	17	11
266810	25	3
266820	21	8
266830	33	4
266840	26	18
266850	29	8
266860	21	12
266870	18	5
266880	29	10
266890	24	7
266900	28	9
266910	24	10
266920	20	14
266930	34	5
266940	22	13
266950	21	13
266960	33	9
266970	19	9
266980	21	18
266990	30	9
267000	28	8
267010	33	9
267020	30	8
267030	30	11
267040	33	11
267050	22	20
267060	25	10
267070	27	8
267080	20	13
267090	29	15
267100	24	10
267110	25	3
267120	27	3
267130	28	10
267140	23	9
267150	39	9
267160	25	9
267170	28	11
267180	38	14
267190	17	21
267200	15	16
267210	34	5
267220	27	12
267230	25	3
267240	30	8
267250	29	9
267260	24	14
267270	23	5
267280	27	18
267290	31	11
267300	22	12
267310	21	15
267320	22	9
267330	17	16
267340	27	8
267350	24	8
267360	22	11
267370	20	9
267380	28	7
267390	25	14
267400	32	10
267410	22	11
267420	31	17
267430	27	10
267440	29	9
267450	19	16
267460	25	8
267470	26	5
267480	25	10
267490	27	6
267500	29	7
267510	18	14
267520	23	10
267530	28	8
267540	21	14
267550	24	9
267560	18	11
267570	26	8
267580	25	11
267590	29	16
267600	34	11
267610	22	16
267620	3	22
267630	19	11
267640	17	17
267650	30	15
267660	25	20
267670	29	13
267680	33	13
267690	32	16
267700	25	8
267710	30	10
267720	22	10
267730	27	8
267740	26	15
267750	22	6
267760	23	10
267770	19	17
267780	25	10
267790	24	16
267800	30	9
267810	30	13
267820	25	6
267830	27	14
267840	23	12
267850	20	10
267860	27	13
267870	24	10
267880	30	12
267890	10	30
267900	5	30
267910	30	18
267920	33	10
267930	32	15
267940	29	6
267950	19	12
267960	20	8
267970	28	6
267980	26	7
267990	24	12
268000	21	8
268010	28	12
268020	25	9
268030	27	4
268040	26	10
268050	6	11
268060	3	15
268070	9	12
268080	3	23
268090	5	20
268100	9	25
268110	5	19
268120	7	18
268130	6	17
268140	2	17
268150	5	11
268160	6	26
268170	3	20
268180	3	18
268190	4	17
268200	2	14
268210	2	12
268220	9	16
268230	3	20
268240	4	21
268250	3	23
268260	9	22
268270	33	5
268280	27	14
268290	26	11
268300	23	5
268310	22	13
268320	26	11
268330	27	10
268340	25	11
268350	23	9
268360	20	10
268370	20	16
268380	35	7
268390	23	8
268400	29	10
268410	24	13
268420	13	9
268430	29	12
268440	29	10
268450	28	3
268460	24	8
268470	28	12
268480	26	21
268490	21	10
268500	28	8
268510	25	12
268520	30	15
268530	26	3
268540	37	13
268550	24	13
268560	36	9
268570	21	10
268580	30	14
268590	32	9
268600	35	3
268610	16	10
268620	27	11
268630	22	9
268640	37	11
268650	21	7
268660	22	8
268670	35	5
268680	28	13
268690	34	16
268700	23	8
268710	26	9
268720	27	16
268730	28	19
268740	26	11
268750	25	12
268760	35	15
268770	26	14
268780	39	8
268790	16	9
268800	25	11
268810	23	7
268820	15	8
268830	25	8
268840	18	8
268850	26	10
268860	29	4
268870	20	8
268880	23	5
268890	25	10
268900	32	6
268910	26	6
268920	25	12
268930	22	7
268940	33	11
268950	19	22
268960	6	22
268970	12	24
268980	4	27
268990	5	28
269000	7	34
269010	4	21
269020	7	19
269030	5	22
269040	5	25
269050	8	21
269060	9	18
269070	9	26
269080	3	24
269090	8	21
269100	8	17
269110	16	19
269120	23	9
269130	27	13
269140	33	7
269150	21	6
269160	19	5
269170	29	11
269180	32	11
269190	19	8
269200	20	7
269210	23	11
269220	25	12
269230	23	12
269240	25	7
269250	30	17
269260	29	9
269270	33	8
269280	29	11
269290	19	14
269300	29	4
269310	36	15
269320	24	13
269330	23	22
269340	25	7
269350	21	10
269360	30	7
269370	23	11
269380	28	10
269390	33	6
269400	24	17
269410	29	13
269420	23	12
269430	22	5
269440	26	16
269450	29	15
269460	24	13
269470	31	9
269480	26	8
269490	25	15
269500	22	10
269510	31	7
269520	24	11
269530	30	10
269540	24	9
269550	32	11
269560	24	2
269570	19	11
269580	37	9
269590	23	6
269600	21	13
269610	4	20
269620	8	27
269630	6	29
269640	8	23
269650	30	18
269660	22	6
269670	14	10
269680	26	12
269690	20	14
269700	33	9
269710	28	6
269720	35	10
269730	30	12
269740	23	13
269750	29	10
269760	28	15
269770	40	9
269780	35	11
269790	27	3
269800	6	27
269810	6	27
269820	1	20
269830	9	17
269840	8	28
269850	6	28
269860	5	26
269870	12	15
269880	26	14
269890	20	14
269900	28	12
269910	22	15
269920	31	17
269930	29	11
269940	25	7
269950	31	12
269960	29	8
269970	27	16
269980	22	11
269990	20	9
270000	24	10
270010	20	7
270020	23	11
270030	23	5
270040	22	7
270050	33	9
270060	27	6
270070	19	20
270080	32	11
270090	22	9
270100	20	4
270110	17	9
270120	24	7
270130	34	12
270140	24	15
270150	30	15
270160	19	17
270170	24	12
270180	20	11
270190	31	17
270200	31	13
